date,country,countryCode,province,city,confirmed,suspected,cured,dead,Days,net_confirmed
2020-02-07,中国,CN,Inner Mongolia Autonomous Region,Wuhai,2,0,0,0,61,2
2020-02-07,中国,CN,Inner Mongolia Autonomous Region,Chifeng,4,0,1,0,61,3
2020-02-07,中国,CN,Inner Mongolia Autonomous Region,Tongliao,2,0,0,0,61,2
2020-02-07,中国,CN,Inner Mongolia Autonomous Region,Erdos,11,0,2,0,61,9
2020-02-07,中国,CN,Inner Mongolia Autonomous Region,Hulunbeier,5,0,1,0,61,4
2020-02-07,中国,CN,Inner Mongolia Autonomous Region,Bayannaoer,4,0,0,0,61,4
2020-02-07,中国,CN,Inner Mongolia Autonomous Region,Wulanchabu,3,0,0,0,61,3
2020-02-07,中国,CN,Liaoning Province,,99,0,7,0,61,92
2020-02-07,中国,CN,Liaoning Province,Shenyang,25,0,2,0,61,23
2020-02-07,中国,CN,Liaoning Province,Dalian,14,0,3,0,61,11
2020-02-07,中国,CN,Liaoning Province,Anshan,3,0,0,0,61,3
2020-02-07,中国,CN,Liaoning Province,Benxi,3,0,0,0,61,3
2020-02-07,中国,CN,Liaoning Province,Dandong,7,0,1,0,61,6
2020-02-07,中国,CN,Liaoning Province,Jinzhou,8,0,1,0,61,7
2020-02-07,中国,CN,Liaoning Province,Yingkou,1,0,0,0,61,1
2020-02-07,中国,CN,Liaoning Province,Fuxin,7,0,0,0,61,7
2020-02-07,中国,CN,Liaoning Province,Liaoyang,2,0,0,0,61,2
2020-02-07,中国,CN,Liaoning Province,Panjin,11,0,0,0,61,11
2020-02-07,中国,CN,Liaoning Province,Tieling,3,0,0,0,61,3
2020-02-07,中国,CN,Liaoning Province,Sunny,6,0,0,0,61,6
2020-02-07,中国,CN,Liaoning Province,Huludao,9,0,0,0,61,9
2020-02-07,中国,CN,Jilin Province,,69,0,4,1,61,64
2020-02-07,中国,CN,Jilin Province,Changchun,32,0,1,0,61,31
2020-02-07,中国,CN,Jilin Province,Jilin,5,0,2,0,61,3
2020-02-07,中国,CN,Jilin Province,Siping,10,0,0,1,61,9
2020-02-07,中国,CN,Jilin Province,Gongzhuling,4,0,1,0,61,3
2020-02-07,中国,CN,Jilin Province,Liaoyuan,5,0,0,0,61,5
2020-02-07,中国,CN,Jilin Province,Tonghua,2,0,0,0,61,2
2020-02-07,中国,CN,Jilin Province,Matsubara,2,0,0,0,61,2
2020-02-07,中国,CN,Jilin Province,Baicheng,0,0,0,0,61,0
2020-02-07,中国,CN,Heilongjiang Province,,281,0,12,5,61,264
2020-02-07,中国,CN,Heilongjiang Province,Harbin,94,0,9,0,61,85
2020-02-07,中国,CN,Heilongjiang Province,Qiqihar,27,0,0,0,61,27
2020-02-07,中国,CN,Heilongjiang Province,Jixi,29,0,0,0,61,29
2020-02-07,中国,CN,Heilongjiang Province,Hegang,2,0,0,0,61,2
2020-02-07,中国,CN,Heilongjiang Province,Shuangyashan,36,0,1,0,61,35
2020-02-07,中国,CN,Heilongjiang Province,Daqing,13,0,0,1,61,12
2020-02-07,中国,CN,Heilongjiang Province,Jiamusi,13,0,1,0,61,12
2020-02-07,中国,CN,Heilongjiang Province,Qitaihe,10,0,0,0,61,10
2020-02-07,中国,CN,Heilongjiang Province,Mudanjiang,11,0,0,0,61,11
2020-02-07,中国,CN,Heilongjiang Province,Heihe,1,0,0,0,61,1
2020-02-07,中国,CN,Heilongjiang Province,Suihua,39,0,1,2,61,36
2020-02-07,中国,CN,Shanghai,,281,0,30,1,61,250
2020-02-07,中国,CN,Jiangsu Province,,439,0,43,0,61,396
2020-02-07,中国,CN,Jiangsu Province,Nanjing,57,0,15,0,61,42
2020-02-07,中国,CN,Jiangsu Province,Wuxi,31,0,1,0,61,30
2020-02-07,中国,CN,Jiangsu Province,Xuzhou,49,0,3,0,61,46
2020-02-07,中国,CN,Jiangsu Province,Changzhou,29,0,5,0,61,24
2020-02-07,中国,CN,Jiangsu Province,Suzhou,69,0,4,0,61,65
2020-02-07,中国,CN,Jiangsu Province,Nantong,29,0,2,0,61,27
2020-02-07,中国,CN,Jiangsu Province,Lianyungang,24,0,2,0,61,22
2020-02-07,中国,CN,Jiangsu Province,Huaian,37,0,2,0,61,35
2020-02-07,中国,CN,Jiangsu Province,Yancheng,16,0,3,0,61,13
2020-02-07,中国,CN,Jiangsu Province,Yangzhou,17,0,2,0,61,15
2020-02-07,中国,CN,Jiangsu Province,Zhenjiang,9,0,1,0,61,8
2020-02-07,中国,CN,Jiangsu Province,Taizhou,29,0,3,0,61,26
2020-02-07,中国,CN,Jiangsu Province,Suqian,12,0,0,0,61,12
2020-02-07,中国,CN,Zhejiang Province,,1048,0,127,0,61,921
2020-02-07,中国,CN,Zhejiang Province,Hangzhou,156,0,18,0,61,138
2020-02-07,中国,CN,Zhejiang Province,Ningbo,136,0,12,0,61,124
2020-02-07,中国,CN,Zhejiang Province,Wenzhou,421,0,49,0,61,372
2020-02-07,中国,CN,Zhejiang Province,Jiaxing,35,0,1,0,61,34
2020-02-07,中国,CN,Zhejiang Province,Huzhou,9,0,1,0,61,8
2020-02-07,中国,CN,Zhejiang Province,Shaoxing,34,0,5,0,61,29
2020-02-07,中国,CN,Zhejiang Province,Jinhua,48,0,9,0,61,39
2020-02-07,中国,CN,Zhejiang Province,Quzhou,15,0,3,0,61,12
2020-02-07,中国,CN,Zhejiang Province,Zhoushan,7,0,5,0,61,2
2020-02-07,中国,CN,Zhejiang Province,Taizhou,129,0,17,0,61,112
2020-02-07,中国,CN,Zhejiang Province,Lishui,16,0,3,0,61,13
2020-02-07,中国,CN,Anhui Province,,733,0,47,0,61,686
2020-02-07,中国,CN,Anhui Province,Hefei,115,0,9,0,61,106
2020-02-07,中国,CN,Anhui Province,Wuhu,27,0,3,0,61,24
2020-02-07,中国,CN,Anhui Province,Bengbu,88,0,1,0,61,87
2020-02-07,中国,CN,Anhui Province,Huainan,14,0,2,0,61,12
2020-02-07,中国,CN,Anhui Province,Ma'anshan,30,0,0,0,61,30
2020-02-07,中国,CN,Anhui Province,Huaibei,22,0,0,0,61,22
2020-02-07,中国,CN,Anhui Province,Tongling,22,0,5,0,61,17
2020-02-07,中国,CN,Anhui Province,Anqing,66,0,6,0,61,60
2020-02-07,中国,CN,Anhui Province,Huangshan,9,0,1,0,61,8
2020-02-07,中国,CN,Anhui Province,Chuzhou,11,0,2,0,61,9
2020-02-07,中国,CN,Anhui Province,Fuyang,105,0,9,0,61,96
2020-02-07,中国,CN,Anhui Province,Suzhou,27,0,0,0,61,27
2020-02-07,中国,CN,Anhui Province,Lu'an,41,0,1,0,61,40
2020-02-07,中国,CN,Anhui Province,Bozhou,72,0,5,0,61,67
2020-02-07,中国,CN,Anhui Province,Chizhou,11,0,1,0,61,10
2020-02-07,中国,CN,Anhui Province,Xuancheng,5,0,2,0,61,3
2020-02-07,中国,CN,Fujian Province,,239,0,20,0,61,219
2020-02-07,中国,CN,Fujian Province,Fuzhou,57,0,7,0,61,50
2020-02-07,中国,CN,Fujian Province,Xiamen,23,0,2,0,61,21
2020-02-07,中国,CN,Fujian Province,Putian,44,0,1,0,61,43
2020-02-07,中国,CN,Fujian Province,Sanming,12,0,0,0,61,12
2020-02-07,中国,CN,Fujian Province,Quanzhou,40,0,4,0,61,36
2020-02-07,中国,CN,Fujian Province,Zhangzhou,16,0,1,0,61,15
2020-02-07,中国,CN,Fujian Province,Nanping,12,0,0,0,61,12
2020-02-07,中国,CN,Fujian Province,Longyan,4,0,0,0,61,4
2020-02-07,中国,CN,Fujian Province,Ningde,16,0,1,0,61,15
2020-02-07,中国,CN,Jiangxi,,698,0,55,0,61,643
2020-02-07,中国,CN,Jiangxi,Nanchang,162,0,14,0,61,148
2020-02-07,中国,CN,Jiangxi,Jingdezhen,4,0,1,0,61,3
2020-02-07,中国,CN,Jiangxi,Pingxiang,24,0,1,0,61,23
2020-02-07,中国,CN,Jiangxi,Jiujiang,95,0,4,0,61,91
2020-02-07,中国,CN,Jiangxi,Xinyu,87,0,5,0,61,82
2020-02-07,中国,CN,Jiangxi,Yingtan,10,0,0,0,61,10
2020-02-07,中国,CN,Jiangxi,Ganzhou,59,0,2,0,61,57
2020-02-07,中国,CN,Jiangxi,Ji'an,16,0,1,0,61,15
2020-02-07,中国,CN,Jiangxi,Yichun,62,0,5,0,61,57
2020-02-07,中国,CN,Jiangxi,Fuzhou,56,0,7,0,61,49
2020-02-07,中国,CN,Jiangxi,Shangrao,86,0,5,0,61,81
2020-02-07,中国,CN,Shandong Province,,407,0,38,0,61,369
2020-02-07,中国,CN,Shandong Province,Jinan,41,0,3,0,61,38
2020-02-07,中国,CN,Shandong Province,Qingdao,44,0,5,0,61,39
2020-02-07,中国,CN,Shandong Province,Zibo,15,0,1,0,61,14
2020-02-07,中国,CN,Shandong Province,Zaozhuang,19,0,0,0,61,19
2020-02-07,中国,CN,Shandong Province,Yantai,34,0,2,0,61,32
2020-02-07,中国,CN,Shandong Province,Weifang,27,0,0,0,61,27
2020-02-07,中国,CN,Shandong Province,Jining,35,0,7,0,61,28
2020-02-07,中国,CN,Shandong Province,Tai'an,20,0,1,0,61,19
2020-02-07,中国,CN,Shandong Province,Weihai,31,0,5,0,61,26
2020-02-07,中国,CN,Shandong Province,sunshine,14,0,2,0,61,12
2020-02-07,中国,CN,Shandong Province,Linyi,35,0,3,0,61,32
2020-02-07,中国,CN,Shandong Province,Texas,27,0,2,0,61,25
2020-02-07,中国,CN,Shandong Province,Liaocheng,20,0,1,0,61,19
2020-02-07,中国,CN,Shandong Province,Binzhou,11,0,3,0,61,8
2020-02-07,中国,CN,Shandong Province,Heze,13,0,2,0,61,11
2020-02-07,中国,CN,Henan Province,,980,0,97,4,61,879
2020-02-07,中国,CN,Henan Province,Zhengzhou,112,0,23,0,61,89
2020-02-07,中国,CN,Henan Province,Kaifeng,20,0,1,0,61,19
2020-02-07,中国,CN,Henan Province,Luoyang,24,0,2,0,61,22
2020-02-07,中国,CN,Henan Province,Pingdingshan,46,0,1,0,61,45
2020-02-07,中国,CN,Henan Province,Anyang,40,0,1,0,61,39
2020-02-07,中国,CN,Henan Province,Hebi,11,0,0,0,61,11
2020-02-07,中国,CN,Henan Province,Xinxiang,41,0,4,0,61,37
2020-02-07,中国,CN,Henan Province,Jiaozuo,18,0,1,0,61,17
2020-02-07,中国,CN,Henan Province,Puyang,5,0,0,0,61,5
2020-02-07,中国,CN,Henan Province,Xuchang,28,0,0,0,61,28
2020-02-07,中国,CN,Henan Province,Luohe,26,0,1,0,61,25
2020-02-07,中国,CN,Henan Province,Sanmenxia,7,0,2,0,61,5
2020-02-07,中国,CN,Henan Province,Nanyang,118,0,6,1,61,111
2020-02-07,中国,CN,Henan Province,Shangqiu,72,0,5,0,61,67
2020-02-07,中国,CN,Henan Province,Xinyang,176,0,11,0,61,165
2020-02-07,中国,CN,Henan Province,Zhoukou,60,0,10,0,61,50
2020-02-07,中国,CN,Henan Province,Zhumadian,106,0,3,0,61,103
2020-02-07,中国,CN,Henan Province,Jiyuan,4,0,0,0,61,4
2020-02-07,中国,CN,Hubei Province,,24953,0,1115,699,61,23139
2020-02-07,中国,CN,Hubei Province,Wuhan,11618,0,498,478,61,10642
2020-02-07,中国,CN,Hubei Province,Yellowstone,635,0,39,2,61,594
2020-02-07,中国,CN,Hubei Province,Shiyan,395,0,28,0,61,367
2020-02-07,中国,CN,Hubei Province,Yichang,610,0,11,7,61,592
2020-02-07,中国,CN,Hubei Province,Xiangyang,838,0,29,3,61,806
2020-02-07,中国,CN,Hubei Province,Ezhou,471,0,9,18,61,444
2020-02-07,中国,CN,Hubei Province,Jingmen,553,0,24,17,61,512
2020-02-07,中国,CN,Hubei Province,Xiaogan,2141,0,25,25,61,2091
2020-02-07,中国,CN,Hubei Province,Jingzhou,885,0,22,10,61,853
2020-02-07,中国,CN,Hubei Province,Huanggang,1897,0,68,32,61,1797
2020-02-07,中国,CN,Hubei Province,Xianning,443,0,6,1,61,436
2020-02-07,中国,CN,Hubei Province,Suizhou,915,0,9,9,61,897
2020-02-07,中国,CN,Hubei Province,Xiantao,307,0,11,5,61,291
2020-02-07,中国,CN,Hubei Province,Qianjiang,74,0,0,1,61,73
2020-02-07,中国,CN,Hubei Province,Tianmen,163,0,1,10,61,152
2020-02-07,中国,CN,Hunan Province,,803,0,119,0,61,684
2020-02-07,中国,CN,Hunan Province,Changsha,190,0,18,0,61,172
2020-02-07,中国,CN,Hunan Province,Zhuzhou,46,0,7,0,61,39
2020-02-07,中国,CN,Hunan Province,Xiangtan,25,0,7,0,61,18
2020-02-07,中国,CN,Hunan Province,Hengyang,43,0,11,0,61,32
2020-02-07,中国,CN,Hunan Province,Shaoyang,83,0,12,0,61,71
2020-02-07,中国,CN,Hunan Province,Yueyang,107,0,4,0,61,103
2020-02-07,中国,CN,Hunan Province,Changde,64,0,14,0,61,50
2020-02-07,中国,CN,Hunan Province,Zhangjiajie,5,0,2,0,61,3
2020-02-07,中国,CN,Hunan Province,Yiyang,43,0,6,0,61,37
2020-02-07,中国,CN,Hunan Province,Chenzhou,29,0,6,0,61,23
2020-02-07,中国,CN,Hunan Province,Yongzhou,38,0,10,0,61,28
2020-02-07,中国,CN,Hunan Province,Huaihua,38,0,10,0,61,28
2020-02-07,中国,CN,Hunan Province,Loudi,53,0,4,0,61,49
2020-02-07,中国,CN,Guangdong Province,,1075,0,97,1,61,977
2020-02-07,中国,CN,Guangdong Province,Canton,285,0,21,0,61,264
2020-02-07,中国,CN,Guangdong Province,Shaoguan,6,0,1,0,61,5
2020-02-07,中国,CN,Guangdong Province,Shenzhen,339,0,31,0,61,308
2020-02-07,中国,CN,Guangdong Province,Zhuhai,76,0,4,0,61,72
2020-02-07,中国,CN,Guangdong Province,Shantou,22,0,3,0,61,19
2020-02-07,中国,CN,Guangdong Province,Foshan,59,0,4,0,61,55
2020-02-07,中国,CN,Guangdong Province,Jiangmen,14,0,1,0,61,13
2020-02-07,中国,CN,Guangdong Province,Zhanjiang,20,0,4,0,61,16
2020-02-07,中国,CN,Guangdong Province,Maoming,6,0,1,0,61,5
2020-02-07,中国,CN,Guangdong Province,Zhaoqing,14,0,1,1,61,12
2020-02-07,中国,CN,Guangdong Province,Huizhou,39,0,1,0,61,38
2020-02-07,中国,CN,Guangdong Province,Meizhou,12,0,4,0,61,8
2020-02-07,中国,CN,Guangdong Province,Shanwei,5,0,1,0,61,4
2020-02-07,中国,CN,Guangdong Province,Heyuan,3,0,0,0,61,3
2020-02-07,中国,CN,Guangdong Province,Yangjiang,13,0,1,0,61,12
2020-02-07,中国,CN,Guangdong Province,Qingyuan,10,0,3,0,61,7
2020-02-07,中国,CN,Guangdong Province,Dongguan,53,0,1,0,61,52
2020-02-07,中国,CN,Guangdong Province,Zhongshan,46,0,6,0,61,40
2020-02-07,中国,CN,Guangdong Province,Chaozhou,5,0,0,0,61,5
2020-02-07,中国,CN,Guangdong Province,Jieyang,7,0,0,0,61,7
2020-02-07,中国,CN,Guangxi Zhuang Autonomous Region,,183,0,17,0,61,166
2020-02-07,中国,CN,Guangxi Zhuang Autonomous Region,Nanning,31,0,0,0,61,31
2020-02-07,中国,CN,Guangxi Zhuang Autonomous Region,Liuzhou,20,0,3,0,61,17
2020-02-07,中国,CN,Guangxi Zhuang Autonomous Region,Guilin,28,0,5,0,61,23
2020-02-07,中国,CN,Guangxi Zhuang Autonomous Region,Wuzhou,5,0,2,0,61,3
2020-02-07,中国,CN,Guangxi Zhuang Autonomous Region,North Sea,31,0,2,0,61,29
2020-02-07,中国,CN,Guangxi Zhuang Autonomous Region,Fangchenggang,15,0,1,0,61,14
2020-02-07,中国,CN,Guangxi Zhuang Autonomous Region,Qinzhou,7,0,0,0,61,7
2020-02-07,中国,CN,Guangxi Zhuang Autonomous Region,Guigang,7,0,0,0,61,7
2020-02-07,中国,CN,Guangxi Zhuang Autonomous Region,Yulin,8,0,1,0,61,7
2020-02-07,中国,CN,Guangxi Zhuang Autonomous Region,Baise,3,0,0,0,61,3
2020-02-07,中国,CN,Guangxi Zhuang Autonomous Region,Hezhou,4,0,0,0,61,4
2020-02-07,中国,CN,Guangxi Zhuang Autonomous Region,Hechi,11,0,0,0,61,11
2020-02-07,中国,CN,Guangxi Zhuang Autonomous Region,guest,2,0,0,0,61,2
2020-02-07,中国,CN,Hainan,,122,0,11,2,61,109
2020-02-07,中国,CN,Hainan,Seaport,21,0,1,0,61,20
2020-02-07,中国,CN,Hainan,Sanya,34,0,8,1,61,25
2020-02-07,中国,CN,Hainan,Danzhou,11,0,0,0,61,11
2020-02-07,中国,CN,Hainan,Qionghai,6,0,0,0,61,6
2020-02-07,中国,CN,Hainan,Wenchang,3,0,0,0,61,3
2020-02-07,中国,CN,Hainan,Wanning,12,0,0,0,61,12
2020-02-07,中国,CN,Hainan,East,3,0,0,0,61,3
2020-02-07,中国,CN,Chongqing,,426,0,31,2,61,393
2020-02-07,中国,CN,Sichuan Province,,363,0,50,1,61,312
2020-02-07,中国,CN,Sichuan Province,Chengdu,102,0,25,1,61,76
2020-02-07,中国,CN,Sichuan Province,Zigong,9,0,1,0,61,8
2020-02-07,中国,CN,Sichuan Province,Panzhihua,11,0,1,0,61,10
2020-02-07,中国,CN,Sichuan Province,Luzhou,13,0,0,0,61,13
2020-02-07,中国,CN,Sichuan Province,Deyang,12,0,0,0,61,12
2020-02-07,中国,CN,Sichuan Province,Mianyang,19,0,2,0,61,17
2020-02-07,中国,CN,Sichuan Province,Guangyuan,6,0,0,0,61,6
2020-02-07,中国,CN,Sichuan Province,Suining,5,0,2,0,61,3
2020-02-07,中国,CN,Sichuan Province,Neijiang,17,0,1,0,61,16
2020-02-07,中国,CN,Sichuan Province,Leshan,3,0,0,0,61,3
2020-02-07,中国,CN,Sichuan Province,Nanchong,30,0,2,0,61,28
2020-02-07,中国,CN,Sichuan Province,Yibin,9,0,0,0,61,9
2020-02-07,中国,CN,Sichuan Province,Guang'an,27,0,3,0,61,24
2020-02-07,中国,CN,Sichuan Province,Florida,23,0,4,0,61,19
2020-02-07,中国,CN,Sichuan Province,Ya'an,6,0,0,0,61,6
2020-02-07,中国,CN,Sichuan Province,Bazhong,20,0,1,0,61,19
2020-02-07,中国,CN,Sichuan Province,Ziyang,2,0,0,0,61,2
2020-02-07,中国,CN,Guizhou Province,,89,0,6,1,61,82
2020-02-07,中国,CN,Guizhou Province,Guiyang,18,0,1,0,61,17
2020-02-07,中国,CN,Guizhou Province,Liupanshui,9,0,0,1,61,8
2020-02-07,中国,CN,Guizhou Province,Zunyi,12,0,0,0,61,12
2020-02-07,中国,CN,Guizhou Province,Anshun,4,0,0,0,61,4
2020-02-07,中国,CN,Guizhou Province,Bijie,17,0,0,0,61,17
2020-02-07,中国,CN,Guizhou Province,Tongren,6,0,2,0,61,4
2020-02-07,中国,CN,Yunnan Province,,138,0,12,0,61,126
2020-02-07,中国,CN,Yunnan Province,Kunming,41,0,2,0,61,39
2020-02-07,中国,CN,Yunnan Province,Qujing,10,0,1,0,61,9
2020-02-07,中国,CN,Yunnan Province,Yuxi,13,0,2,0,61,11
2020-02-07,中国,CN,Yunnan Province,Baoshan,9,0,0,0,61,9
2020-02-07,中国,CN,Yunnan Province,Zhaotong,10,0,1,0,61,9
2020-02-07,中国,CN,Yunnan Province,Lijiang,7,0,1,0,61,6
2020-02-07,中国,CN,Yunnan Province,Pu'er,4,0,0,0,61,4
2020-02-07,中国,CN,Yunnan Province,Lincang,1,0,0,0,61,1
2020-02-07,中国,CN,Tibet Autonomous Region,,1,0,0,0,61,1
2020-02-07,中国,CN,Tibet Autonomous Region,Lhasa,1,0,0,0,61,1
2020-02-07,中国,CN,Shaanxi Province,,184,0,9,0,61,175
2020-02-07,中国,CN,Shaanxi Province,Xi'an,80,0,9,0,61,71
2020-02-07,中国,CN,Shaanxi Province,Tongchuan,8,0,3,0,61,5
2020-02-07,中国,CN,Shaanxi Province,Baoji,12,0,2,0,61,10
2020-02-07,中国,CN,Shaanxi Province,Xianyang,15,0,1,0,61,14
2020-02-07,中国,CN,Shaanxi Province,Weinan,9,0,0,0,61,9
2020-02-07,中国,CN,Shaanxi Province,Hancheng,1,0,0,0,61,1
2020-02-07,中国,CN,Shaanxi Province,Yan'an,7,0,0,0,61,7
2020-02-07,中国,CN,Shaanxi Province,Hanzhong,21,0,0,0,61,21
2020-02-07,中国,CN,Shaanxi Province,Yulin,2,0,0,0,61,2
2020-02-07,中国,CN,Shaanxi Province,Good health,21,0,1,0,61,20
2020-02-07,中国,CN,Shaanxi Province,Shangluo,7,0,1,0,61,6
2020-02-07,中国,CN,Gansu province,,71,0,9,1,61,61
2020-02-07,中国,CN,Gansu province,Lanzhou,32,0,3,0,61,29
2020-02-07,中国,CN,Gansu province,Jinchang,1,0,0,0,61,1
2020-02-07,中国,CN,Gansu province,silver,4,0,0,0,61,4
2020-02-07,中国,CN,Gansu province,Tianshui,10,0,1,0,61,9
2020-02-07,中国,CN,Gansu province,Zhangye,2,0,0,0,61,2
2020-02-07,中国,CN,Gansu province,Pingliang,1,0,0,0,61,1
2020-02-07,中国,CN,Gansu province,Qingyang,2,0,0,0,61,2
2020-02-07,中国,CN,Gansu province,Dingxi,5,0,1,0,61,4
2020-02-07,中国,CN,Gansu province,Longnan,4,0,0,0,61,4
2020-02-07,中国,CN,Qinghai Province,,18,0,3,0,61,15
2020-02-07,中国,CN,Qinghai Province,Xining,15,0,3,0,61,12
2020-02-07,中国,CN,Ningxia Hui Autonomous Region,,44,0,5,0,61,39
2020-02-07,中国,CN,Ningxia Hui Autonomous Region,Yinchuan,27,0,3,0,61,24
2020-02-07,中国,CN,Ningxia Hui Autonomous Region,Shizuishan,1,0,0,0,61,1
2020-02-07,中国,CN,Ningxia Hui Autonomous Region,Wuzhong,9,0,0,0,61,9
2020-02-07,中国,CN,Ningxia Hui Autonomous Region,Guyuan,2,0,2,0,61,0
2020-02-07,中国,CN,Ningxia Hui Autonomous Region,Zhongwei,3,0,0,0,61,3
2020-02-07,中国,CN,Xinjiang Uygur Autonomous Region,,42,0,0,0,61,42
2020-02-07,中国,CN,Xinjiang Uygur Autonomous Region,Urumqi,18,0,0,0,61,18
2020-02-07,中国,CN,Xinjiang Uygur Autonomous Region,Turpan,1,0,0,0,61,1
2020-02-07,中国,CN,Xinjiang Uygur Autonomous Region,Shihezi,1,0,0,0,61,1
2020-02-07,中国,CN,Xinjiang Uygur Autonomous Region,Wujiaqu,1,0,0,0,61,1
2020-02-07,中国,CN,Taiwan,,16,0,1,0,61,15
2020-02-07,中国,CN,Hongkong,,26,0,0,1,61,25
2020-02-07,中国,CN,Macao,,10,0,1,0,61,9
2020-02-07,德国,DE,,,13,0,0,0,61,13
2020-02-07,西班牙,ES,,,1,0,0,0,61,1
2020-02-07,芬兰,FI,,,1,0,0,0,61,1
2020-02-07,法国,FR,,,6,0,0,0,61,6
2020-02-07,英国,GB,,,3,0,0,0,61,3
2020-02-07,印度,IN,,,3,0,0,0,61,3
2020-02-07,意大利,IT,,,3,0,0,0,61,3
2020-02-07,日本,JP,,,86,0,1,0,61,85
2020-02-07,柬埔寨,KH,,,1,0,0,0,61,1
2020-02-07,韩国,KR,,,24,0,1,0,61,23
2020-02-07,斯里兰卡,LK,,,1,0,1,0,61,0
2020-02-07,马来西亚,MY,,,14,0,1,0,61,13
2020-02-07,尼泊尔,NP,,,1,0,0,0,61,1
2020-02-07,菲律宾,PH,,,3,0,0,1,61,2
2020-02-07,俄罗斯,RU,,,2,0,0,0,61,2
2020-02-07,瑞典,SE,,,1,0,0,0,61,1
2020-02-07,新加坡,SG,,,33,0,2,0,61,31
2020-02-07,泰国,TH,,,25,0,8,0,61,17
2020-02-07,美国,US,,,12,0,1,0,61,11
2020-02-07,越南,VN,,,12,0,3,0,61,9
2020-02-08,阿联酋,AE,,,7,0,0,0,62,7
2020-02-08,澳大利亚,AU,,,15,0,3,0,62,12
2020-02-08,比利时,BE,,,1,0,0,0,62,1
2020-02-08,加拿大,CA,,,5,0,1,0,62,4
2020-02-08,中国,CN,,,37162,28942,2651,812,62,33699
2020-02-08,中国,CN,Beijing,,326,0,37,2,62,287
2020-02-08,中国,CN,Tianjin,,88,0,4,1,62,83
2020-02-08,中国,CN,Hebei Province,,206,0,30,2,62,174
2020-02-08,中国,CN,Hebei Province,Shijiazhuang,24,0,3,0,62,21
2020-02-08,中国,CN,Hebei Province,Tangshan,23,0,2,0,62,21
2020-02-08,中国,CN,Hebei Province,Qinhuangdao,7,0,0,0,62,7
2020-02-08,中国,CN,Hebei Province,Handan,26,0,2,0,62,24
2020-02-08,中国,CN,Hebei Province,Xingtai,21,0,4,0,62,17
2020-02-08,中国,CN,Hebei Province,Baoding,18,0,8,0,62,10
2020-02-08,中国,CN,Hebei Province,Zhangjiakou,14,0,1,0,62,13
2020-02-08,中国,CN,Hebei Province,Chengde,7,0,0,0,62,7
2020-02-08,中国,CN,Hebei Province,Cangzhou,28,0,6,1,62,21
2020-02-08,中国,CN,Hebei Province,Langfang,20,0,4,0,62,16
2020-02-08,中国,CN,Hebei Province,Hengshui,7,0,0,0,62,7
2020-02-08,中国,CN,Shanxi Province,,115,0,21,0,62,94
2020-02-08,中国,CN,Shanxi Province,Taiyuan,12,0,1,0,62,11
2020-02-08,中国,CN,Shanxi Province,Datong,10,0,3,0,62,7
2020-02-08,中国,CN,Shanxi Province,Yangquan,4,0,0,0,62,4
2020-02-08,中国,CN,Shanxi Province,Changzhi,5,0,0,0,62,5
2020-02-08,中国,CN,Shanxi Province,Jincheng,8,0,2,0,62,6
2020-02-08,中国,CN,Shanxi Province,Shuozhou,4,0,1,0,62,3
2020-02-08,中国,CN,Shanxi Province,Jinzhong,30,0,5,0,62,25
2020-02-08,中国,CN,Shanxi Province,Yuncheng,17,0,4,0,62,13
2020-02-08,中国,CN,Shanxi Province,Xinzhou,6,0,0,0,62,6
2020-02-08,中国,CN,Shanxi Province,Linfen,2,0,1,0,62,1
2020-02-08,中国,CN,Shanxi Province,Luliang,6,0,3,0,62,3
2020-02-08,中国,CN,Inner Mongolia Autonomous Region,,54,0,5,0,62,49
2020-02-08,中国,CN,Inner Mongolia Autonomous Region,Hohhot,7,0,0,0,62,7
2020-02-08,中国,CN,Inner Mongolia Autonomous Region,Baotou,10,0,0,0,62,10
2020-02-08,中国,CN,Inner Mongolia Autonomous Region,Wuhai,2,0,0,0,62,2
2020-02-08,中国,CN,Inner Mongolia Autonomous Region,Chifeng,4,0,1,0,62,3
2020-02-08,中国,CN,Inner Mongolia Autonomous Region,Tongliao,3,0,0,0,62,3
2020-02-08,中国,CN,Inner Mongolia Autonomous Region,Erdos,11,0,2,0,62,9
2020-02-08,中国,CN,Inner Mongolia Autonomous Region,Hulunbeier,5,0,1,0,62,4
2020-02-08,中国,CN,Inner Mongolia Autonomous Region,Bayannaoer,4,0,0,0,62,4
2020-02-08,中国,CN,Inner Mongolia Autonomous Region,Wulanchabu,3,0,0,0,62,3
2020-02-08,中国,CN,Liaoning Province,,106,0,12,0,62,94
2020-02-08,中国,CN,Liaoning Province,Shenyang,26,0,3,0,62,23
2020-02-08,中国,CN,Liaoning Province,Dalian,16,0,3,0,62,13
2020-02-08,中国,CN,Liaoning Province,Anshan,3,0,0,0,62,3
2020-02-08,中国,CN,Liaoning Province,Benxi,3,0,0,0,62,3
2020-02-08,中国,CN,Liaoning Province,Dandong,7,0,1,0,62,6
2020-02-08,中国,CN,Liaoning Province,Jinzhou,10,0,1,0,62,9
2020-02-08,中国,CN,Liaoning Province,Yingkou,1,0,0,0,62,1
2020-02-08,中国,CN,Liaoning Province,Fuxin,7,0,0,0,62,7
2020-02-08,中国,CN,Liaoning Province,Liaoyang,3,0,0,0,62,3
